ticker,date,forward_return,z_sentiment,mkt_rf,rf,smb_3,hml_3,smb_5,hml_5,rmw,cma,mom
ADBE,2019-02-08,0.025330777298151697,-0.2496460823697102,0.1,0.01,0.05,-0.69,-0.08,-0.69,-0.33,-0.11,0.73
ADBE,2019-02-11,0.02318197257941601,-0.2496460823697102,0.14,0.01,0.66,0.23,0.67,0.23,-0.09,-0.02,-0.12
ADBE,2019-02-12,0.02418030930208781,-0.24987957691579693,1.36,0.01,0.02,-0.17,0.03,-0.17,-0.12,-0.28,-0.51
ADBE,2019-02-13,-0.012066304868282307,-0.2416194230214414,0.28,0.01,0.07,0.07,0.06,0.07,0.1,0.2,-0.39
ADBE,2019-02-14,-0.009148938067174761,-0.2416194230214414,-0.2,0.01,0.52,-0.59,0.51,-0.59,0.42,-0.19,0.19
ADBE,2019-02-15,0.0037386825016956227,-0.2416194230214414,1.13,0.01,0.25,0.49,0.38,0.49,-0.22,0.0,-0.49
ADBE,2019-02-20,0.023556708362986845,-0.2416194230214414,0.19,0.01,0.22,0.55,0.3,0.55,0.01,-0.26,-0.39
ADBE,2019-02-21,0.007487556652159277,-0.2416194230214414,-0.37,0.01,-0.07,-0.23,-0.04,-0.23,0.58,0.11,0.44
ADBE,2019-02-22,0.013016590176262888,-0.2416194230214414,0.65,0.01,0.55,-1.47,0.39,-1.47,0.31,-0.61,0.24
ADBE,2019-02-25,0.026950743764204477,-0.2416194230214414,0.15,0.01,-0.27,-0.18,-0.28,-0.18,-0.76,-0.53,-0.63
ADBE,2019-02-26,0.004287554980298758,-0.24089220177004242,-0.16,0.01,-0.63,-0.32,-0.68,-0.32,0.09,-0.16,0.21
ADBE,2019-02-28,0.015199962797619149,-0.24089220177004242,-0.31,0.01,0.02,-0.26,-0.01,-0.26,0.29,0.17,0.7
ADBE,2019-03-05,0.05486049751073896,-0.24089220177004242,-0.17,0.01,-0.31,-0.23,-0.32,-0.23,0.29,-0.01,0.48
ADBE,2019-03-06,0.044812874514310375,-0.24089220177004242,-0.84,0.01,-1.26,0.05,-1.23,0.05,0.56,0.12,0.76
ADBE,2019-03-07,0.046934961160451705,-0.24089220177004242,-0.82,0.01,-0.07,-0.34,-0.05,-0.34,-0.37,0.12,0.5
ADBE,2019-03-11,0.030770995716709937,-0.24113511704479346,1.49,0.01,0.36,-0.53,0.27,-0.53,-0.28,-0.46,-0.35
ADBE,2019-03-13,0.028443864417829756,-0.24137752359645598,0.67,0.01,-0.32,0.08,-0.32,0.08,-0.17,0.17,-0.21
ADBE,2019-03-14,0.015577656513597216,-0.24932767416240798,-0.1,0.01,-0.4,0.31,-0.38,0.31,-0.15,-0.11,0.21
ADBE,2019-03-15,0.05885100586693892,-0.3073774714615288,0.48,0.01,-0.25,-0.24,-0.24,-0.24,-0.04,-0.19,-0.17
ADBE,2019-03-18,0.05303376160866091,-0.3073774714615288,0.46,0.01,0.14,0.44,0.22,0.44,-0.09,-0.09,-0.58
ADBE,2019-03-19,0.034674749687787276,-0.3073774714615288,-0.09,0.01,-0.38,-0.92,-0.47,-0.92,0.02,-0.08,0.48
ADBE,2019-03-20,0.041695609059164696,-0.3073774714615288,-0.37,0.01,0.0,-1.06,-0.24,-1.06,-0.15,-0.26,0.57
ADBE,2019-03-21,0.03039593838263066,-0.30720568777917845,1.1,0.01,0.29,-1.24,0.16,-1.24,0.34,-0.32,-0.02
ADBE,2019-03-25,0.05025364603447757,-0.30720568777917845,-0.05,0.01,0.66,-0.26,0.6,-0.26,0.2,0.05,0.66
ADBE,2019-03-26,0.045446016381064824,-0.30720568777917845,0.76,0.01,0.17,0.47,0.23,0.47,0.05,0.16,-0.45
ADBE,2019-03-27,0.07478842491069182,-0.32905316309613525,-0.5,0.01,0.1,0.5,0.17,0.5,0.75,0.1,-0.37
ADBE,2019-03-28,0.08579674410455351,-0.32905316309613525,0.4,0.01,0.34,0.02,0.34,0.02,-0.13,-0.05,-0.17
ADBE,2019-03-29,0.0854066216356113,-0.32905316309613525,0.66,0.01,-0.23,-0.93,-0.28,-0.93,0.24,-0.16,-0.04
ADBE,2019-04-01,0.04107723894700732,-0.32905316309613525,1.19,0.01,-0.31,0.99,-0.19,0.99,-0.09,-0.29,-0.95
ADBE,2019-04-02,0.030550979762128172,-0.30827181679810445,-0.05,0.01,-0.13,-0.44,-0.18,-0.44,-0.39,-0.49,0.24
ADBE,2019-04-03,0.05185998737482733,-0.30827181679810445,0.27,0.01,0.22,-0.39,0.23,-0.39,0.12,-0.39,-0.07
ADBE,2019-04-04,0.05886740136382995,-0.30827181679810445,0.19,0.01,0.2,0.93,0.35,0.93,0.62,0.26,-1.32
ADBE,2019-04-05,0.035969320164923824,-0.31813351022316994,0.53,0.01,0.53,-0.08,0.49,-0.08,-0.29,0.11,-0.66
ADBE,2019-04-08,0.029611962082411125,-0.31813351022316994,0.08,0.01,-0.29,0.1,-0.31,0.1,0.27,-0.02,-0.19
ADBE,2019-04-09,0.025279819165842987,-0.31813351022316994,-0.65,0.01,-0.56,-0.15,-0.6,-0.15,0.14,-0.03,0.98
ADBE,2019-04-10,0.025406969420504133,-0.31813351022316994,0.48,0.01,0.98,-0.1,0.96,-0.1,0.08,-0.13,-0.19
ADBE,2019-04-11,-0.015446788465365402,-0.31813351022316994,0.0,0.01,-0.31,0.4,-0.27,0.4,0.03,0.12,-0.11
ADBE,2019-04-15,0.016898119472808837,-0.31813351022316994,-0.09,0.01,-0.22,-0.55,-0.26,-0.55,0.36,0.08,0.82
ADBE,2019-04-17,0.03859711792662135,-0.31813351022316994,-0.32,0.01,-0.7,0.83,-0.53,0.83,1.1,-0.28,-0.84
ADBE,2019-04-18,0.018036015636296643,-0.31813351022316994,0.11,0.01,-0.24,-0.5,-0.27,-0.5,0.16,-0.2,-0.05
ADBE,2019-04-22,0.021527556126122782,-0.3182897284877396,0.11,0.01,-0.46,-0.56,-0.49,-0.56,-0.52,-0.19,0.24
ADBE,2019-04-23,0.01195740316210725,-0.3184456311598555,0.97,0.01,0.72,-0.49,0.66,-0.49,-0.1,-0.42,0.25
ADBE,2019-04-24,-0.004356551656745977,-0.3184456311598555,-0.22,0.01,0.28,-0.08,0.32,-0.08,0.63,0.07,0.39
ADBE,2019-04-25,-0.010408465786647558,-0.3184456311598555,-0.14,0.01,-0.75,-0.2,-0.79,-0.2,-0.63,-0.29,1.37
ADBE,2019-04-26,-0.013157864830156907,-0.3182897284877396,0.53,0.01,0.43,0.06,0.47,0.06,-0.08,-0.18,0.13
ADBE,2019-04-29,-0.044593587448097494,-0.3182897284877396,0.18,0.01,0.09,0.65,0.16,0.65,-0.39,-0.16,-0.44
ADBE,2019-04-30,-0.05095934393906654,-0.3182897284877396,-0.04,0.01,-0.69,0.28,-0.67,0.28,0.1,0.69,0.34
ADBE,2019-05-01,-0.04393863398218145,-0.3182897284877396,-0.83,0.01,-0.1,-0.02,-0.07,-0.02,0.36,-0.04,0.49
ADBE,2019-05-02,-0.07370195533372237,-0.3184456311598555,-0.16,0.01,0.46,-0.27,0.47,-0.27,0.04,0.07,0.48
ADBE,2019-05-06,-0.03807381432389623,-0.31860121919489354,-0.39,0.01,0.6,-0.41,0.59,-0.41,0.02,0.06,0.28
ADBE,2019-05-08,0.005022273742146366,-0.3187564935443771,-0.21,0.01,-0.17,-0.3,-0.21,-0.3,-0.01,0.17,0.15
ADBE,2019-05-14,0.016331945415448246,-0.3195281930445684,0.91,0.01,0.41,-0.02,0.34,-0.02,-0.56,-0.02,-0.58
ADBE,2019-05-15,-0.009175668223817879,-0.3193744729834861,0.58,0.01,0.05,-0.96,-0.09,-0.96,0.13,-0.29,0.37
ADBE,2019-05-16,-0.02803731980851898,-0.3193744729834861,0.91,0.01,-0.39,-0.32,-0.44,-0.32,-0.14,-0.24,0.45
ADBE,2019-05-17,-0.010970188519785706,-0.3193744729834861,-0.71,0.01,-0.8,0.29,-0.76,0.29,0.06,0.32,0.47
ADBE,2019-05-20,0.057215387727779454,-0.3193744729834861,-0.65,0.01,-0.21,0.73,-0.1,0.73,0.05,0.45,0.34
ADBE,2019-05-21,0.08645297009437658,-0.3193744729834861,0.9,0.01,0.43,-0.34,0.43,-0.34,-0.14,-0.17,-0.64
ADBE,2019-05-22,0.06213178196359426,-0.3193744729834861,-0.4,0.01,-0.51,-0.61,-0.64,-0.61,-0.12,0.2,1.33
ADBE,2019-05-23,0.09341839605173208,-0.3193744729834861,-1.37,0.01,-0.69,-0.28,-0.72,-0.28,0.33,0.26,1.19
ADBE,2019-05-24,0.04804022540603747,-0.3193744729834861,0.23,0.01,0.51,0.31,0.52,0.31,-0.5,-0.04,0.06
ADBE,2019-05-28,0.0376280367320867,-0.3193744729834861,-0.78,0.01,0.29,-0.63,0.21,-0.63,0.0,-0.29,1.07
ADBE,2019-05-30,0.0733670300330933,-0.3184456311598555,0.14,0.01,-0.27,-0.76,-0.37,-0.76,0.29,-0.04,1.43
ADBE,2019-05-31,0.11100039867741396,-0.3184456311598555,-1.37,0.01,-0.22,-0.11,-0.23,-0.11,0.04,0.39,0.58
ADBE,2019-06-04,0.13765777949547142,-0.3184456311598555,2.32,0.01,0.43,-0.03,0.51,-0.03,0.29,-0.46,-1.13
ADBE,2019-06-06,0.10232906435189126,-0.3184456311598555,0.55,0.01,-1.03,0.02,-1.08,0.02,0.07,-0.08,0.65
ADBE,2019-06-10,0.09502752014139504,-0.3182897284877396,0.54,0.01,-0.05,0.06,0.0,0.06,0.39,-0.35,-0.36
ADBE,2019-06-11,0.11453319681013396,-0.3182897284877396,-0.12,0.01,-0.25,0.56,-0.21,0.56,0.47,0.2,-0.48
ADBE,2019-06-12,0.11768536888029346,-0.31813351022316994,-0.2,0.01,0.42,-1.0,0.3,-1.0,0.08,0.09,1.43
ADBE,2019-06-13,0.11748108362921283,-0.31813351022316994,0.52,0.01,0.66,-0.03,0.67,-0.03,-0.13,-0.05,-1.44
ADBE,2019-06-14,0.11455451935092409,-0.31813351022316994,-0.27,0.01,-0.77,0.31,-0.73,0.31,0.24,0.14,0.91
ADBE,2019-06-17,0.12260525325326133,-0.34140121094244164,0.15,0.01,0.63,-1.13,0.48,-1.13,-0.66,-0.43,-0.27
ADBE,2019-06-18,0.12031211771021799,-0.30925898327846996,1.04,0.01,0.16,0.34,0.2,0.34,-0.24,-0.18,-0.97
ADBE,2019-06-19,0.053775639990446766,-0.3094240079154438,0.32,0.01,0.11,-0.61,0.02,-0.61,-0.18,0.16,0.79
ADBE,2019-06-20,0.021316748050919543,-0.3095886995057234,0.9,0.01,-0.36,-0.22,-0.39,-0.22,-0.13,-0.13,-0.38
ADBE,2019-06-21,0.028563854922977194,-0.3095886995057234,-0.21,0.01,-0.48,-0.03,-0.47,-0.03,-0.1,0.02,-0.07
ADBE,2019-06-24,0.03468167561219371,-0.3095886995057234,-0.35,0.01,-0.89,0.08,-0.9,0.08,0.63,-0.02,0.74
ADBE,2019-06-25,0.07209087640248435,-0.31286597939269434,-0.98,0.01,0.34,0.72,0.42,0.72,-0.1,0.61,-0.4
ADBE,2019-06-26,0.07810331011924276,-0.3395047234440705,-0.07,0.01,-0.07,0.25,0.01,0.25,0.37,-0.39,-1.93
ADBE,2019-06-27,0.04770995365487085,-0.3395047234440705,0.59,0.01,1.42,-0.09,1.43,-0.09,-0.34,-0.23,-0.04
ADBE,2019-06-28,0.030510846557531224,-0.3395047234440705,0.68,0.01,0.63,0.61,0.76,0.61,-0.48,0.14,-0.53
ADBE,2019-07-01,-0.007010718213053213,-0.3188921020250981,0.75,0.01,-0.54,-0.13,-0.59,-0.13,-0.14,0.03,0.39
ADBE,2019-07-03,-0.03922152526390166,-0.3188921020250981,0.79,0.01,-0.04,-0.32,-0.14,-0.32,-0.35,-0.05,0.21
ADBE,2019-07-05,-0.07770256194848268,-0.3190435712584551,-0.1,0.01,0.16,0.91,0.33,0.91,0.13,-0.05,-0.28
ADBE,2019-07-09,-0.04990145491193543,-0.3194961934665811,0.19,0.01,-0.15,-0.43,-0.24,-0.43,-0.64,-0.25,0.26
ADBE,2019-07-10,-0.02996941780499507,-0.3194961934665811,0.4,0.01,-0.15,-0.36,-0.26,-0.36,0.12,-0.04,-0.11
ADBE,2019-07-12,-0.06712565002231463,-0.3194961934665811,0.53,0.01,0.18,0.41,0.32,0.41,0.59,-0.07,-0.93
ADBE,2019-07-15,-0.050492278289940296,-0.3194961934665811,-0.05,0.01,-0.35,-1.06,-0.48,-1.06,0.13,0.23,0.73
ADBE,2019-07-16,-0.07209685202758698,-0.3194961934665811,-0.32,0.01,0.35,0.11,0.4,0.11,0.44,-0.04,0.05
ADBE,2019-07-17,-0.08623427366806302,-0.3194961934665811,-0.64,0.01,-0.14,-0.65,-0.26,-0.65,-0.48,-0.23,0.89
ADBE,2019-07-18,-0.07298108663959313,-0.3194961934665811,0.35,0.01,-0.29,0.01,-0.26,0.01,-0.35,0.38,0.29
ADBE,2019-07-19,-0.06158957929160469,-0.3194961934665811,-0.57,0.01,0.16,0.86,0.3,0.86,0.37,0.14,-1.02
ADBE,2019-07-22,-0.07402365011019163,-0.3194961934665811,0.25,0.01,-0.44,-0.48,-0.56,-0.48,-0.19,0.03,0.23
ADBE,2019-07-24,-0.0727752840164978,-0.3194961934665811,0.66,0.01,0.75,0.86,0.92,0.86,-0.07,-0.08,-0.74
ADBE,2019-07-25,-0.08515533835188482,-0.312328123735035,-0.63,0.01,-0.66,-0.11,-0.68,-0.11,0.15,0.13,1.54
ADBE,2019-07-26,-0.07238088982072499,-0.31248621569770507,0.82,0.01,0.39,-0.19,0.32,-0.19,-0.63,-0.33,0.28
ADBE,2019-07-29,-0.05784125038430077,-0.31248621569770507,-0.32,0.01,-0.34,-0.46,-0.34,-0.46,0.32,0.41,0.44
ADBE,2019-07-30,-0.07084049772072976,-0.31248621569770507,-0.17,0.01,1.37,0.88,1.43,0.88,-0.17,0.07,-1.37
ADBE,2019-08-01,-0.04667602386351066,-0.31248621569770507,-1.04,0.01,-0.42,-1.9,-0.76,-1.9,-0.54,-0.23,2.53
ADBE,2019-08-02,-0.03833706573025808,-0.31248621569770507,-0.87,0.01,-0.32,0.07,-0.25,0.07,0.15,0.23,0.22
ADBE,2019-08-05,0.015123487564162374,-0.3092832725340086,-3.07,0.01,-0.01,0.01,0.06,0.01,-0.05,0.31,0.47
ADBE,2019-08-06,0.005380694563081212,-0.3092832725340086,1.29,0.01,-0.41,-0.59,-0.54,-0.59,-0.27,-0.2,1.06
ADBE,2019-08-07,-0.014116624203707295,-0.3092832725340086,0.07,0.01,0.08,-0.9,-0.11,-0.9,0.19,-0.17,0.38
ADBE,2019-08-09,-0.06339237111231577,-0.3092832725340086,-0.78,0.01,-0.43,-0.22,-0.5,-0.22,-0.48,-0.01,1.12
ADBE,2019-08-12,-0.03765804727882893,-0.30178139385561625,-1.31,0.01,0.29,-0.26,0.21,-0.26,0.13,0.26,0.56
ADBE,2019-08-13,-0.05167658259768415,-0.30178139385561625,1.47,0.01,-0.17,-0.53,-0.35,-0.53,0.34,0.0,0.04
ADBE,2019-08-14,-0.018719585031518604,-0.30178139385561625,-2.95,0.01,0.22,-0.51,0.03,-0.51,-0.36,0.02,1.3
ADBE,2019-08-15,0.0007781869313172596,-0.30178139385561625,0.17,0.01,-0.61,-0.52,-0.7,-0.52,-0.07,-0.48,1.2
ADBE,2019-08-16,-0.009601703421174834,-0.30178139385561625,1.55,0.01,0.53,0.6,0.64,0.6,0.13,-0.06,-1.08
ADBE,2019-08-19,-0.028648817463722942,-0.30194922487725373,1.14,0.01,0.02,0.21,0.04,0.21,0.35,0.03,-1.17
ADBE,2019-08-21,-0.04671901750837837,-0.30194922487725373,0.85,0.01,0.05,-0.3,-0.03,-0.3,-0.03,-0.01,-0.08
ADBE,2019-08-23,-0.03529953666096375,-0.30194922487725373,-2.66,0.01,-0.56,-0.18,-0.61,-0.18,-0.61,-0.26,0.95
ADBE,2019-08-26,-0.03917018058154409,-0.30194922487725373,1.08,0.01,-0.02,-0.18,-0.04,-0.18,0.19,-0.11,0.39
ADBE,2019-08-27,-0.01948528039585451,-0.30194922487725373,-0.46,0.01,-0.88,-0.66,-1.0,-0.66,0.27,0.09,0.92
ADBE,2019-08-28,-0.016269082545109503,-0.30194922487725373,0.68,0.01,0.47,0.61,0.63,0.61,0.35,0.18,-0.88
ADBE,2019-09-04,-0.04286722398239806,-0.30194922487725373,1.08,0.01,-0.22,0.43,-0.14,0.43,0.25,-0.06,-0.93
ADBE,2019-09-05,-0.03749785767131841,-0.30194922487725373,1.42,0.01,0.41,0.7,0.54,0.7,0.4,0.0,-2.0
ADBE,2019-09-06,-0.028216496371284983,-0.30194922487725373,-0.02,0.01,-0.39,0.05,-0.36,0.05,0.15,0.42,-0.38
ADBE,2019-09-09,-0.030325820232335654,-0.3021167264955121,0.07,0.01,0.76,3.05,1.38,3.05,0.86,0.38,-3.81
ADBE,2019-09-10,-0.006772019756522529,-0.29909979735766773,0.16,0.01,1.07,1.11,1.43,1.11,-0.03,0.52,-3.15
ADBE,2019-09-11,-0.010079875459980125,-0.29909979735766773,0.87,0.01,1.33,-0.04,1.37,-0.04,-0.23,0.29,-0.44
ADBE,2019-09-12,0.0009712234440695244,-0.29909979735766773,0.22,0.01,-0.31,-0.12,-0.39,-0.12,-0.22,-0.12,0.98
ADBE,2019-09-13,-0.002047807838045368,-0.29909979735766773,-0.02,0.01,0.02,0.74,0.19,0.74,-0.03,-0.08,-0.68
ADBE,2019-09-17,-0.042115951145290875,-0.3309408205732387,0.17,0.01,-0.6,-1.19,-0.8,-1.19,-0.18,-0.33,2.41
ADBE,2019-09-19,-0.055962526507303156,-0.3309408205732387,-0.05,0.01,-0.43,-0.46,-0.49,-0.46,0.05,-0.11,0.55
ADBE,2019-09-20,-0.03983306530296038,-0.3309408205732387,-0.48,0.01,0.29,0.15,0.29,0.15,-0.59,0.02,0.05
ADBE,2019-09-23,-0.058931682380476635,-0.3346503936119093,-0.02,0.01,-0.17,0.5,-0.12,0.5,0.27,0.34,-0.18
ADBE,2019-09-24,-0.04092191377594179,-0.3346503936119093,-1.0,0.01,-0.73,0.01,-0.74,0.01,0.18,0.53,1.16
ADBE,2019-09-26,-0.04520625306589776,-0.32962458193309546,-0.4,0.01,-0.96,0.13,-0.98,0.13,0.36,0.37,0.79
ADBE,2019-09-27,-0.02230309955620091,-0.32976209038689297,-0.62,0.01,-0.33,0.88,-0.16,0.88,0.24,0.59,-0.68
ADBE,2019-09-30,-0.01737552142251131,-0.3298993346553807,0.5,0.01,-0.17,-0.48,-0.27,-0.48,0.61,0.01,0.23
ADBE,2019-10-02,0.04226351480873869,-0.3298993346553807,-1.73,0.01,0.89,-0.36,0.77,-0.36,-0.46,-0.26,0.82
ADBE,2019-10-03,0.019897259725321526,-0.3298993346553807,0.8,0.01,-0.23,-0.89,-0.39,-0.89,-0.19,-0.23,-0.23
ADBE,2019-10-04,0.0019497709473661473,-0.3298993346553807,1.39,0.01,-0.48,-0.07,-0.51,-0.07,-0.03,0.04,0.93
ADBE,2019-10-07,0.04474544933745772,-0.33003631549916873,-0.41,0.01,0.16,-0.03,0.13,-0.03,-0.06,-0.32,-0.13
ADBE,2019-10-08,0.061182321551374264,-0.33017303367595047,-1.61,0.01,-0.13,-0.13,-0.15,-0.13,0.44,0.06,0.66
ADBE,2019-10-10,0.06356818594213776,-0.3303094899405161,0.6,0.01,-0.4,0.25,-0.25,0.25,0.12,-0.08,-0.38
ADBE,2019-10-11,0.04304854684287451,-0.3304456850447669,1.23,0.01,0.48,0.18,0.6,0.18,0.47,0.22,-1.15
ADBE,2019-10-14,0.050183607540735586,-0.3304456850447669,-0.18,0.01,-0.34,-0.03,-0.35,-0.03,-0.17,-0.09,0.15
ADBE,2019-10-15,0.050646025822682406,-0.3304456850447669,1.03,0.01,0.25,-0.25,0.25,-0.25,-0.23,-0.73,-0.28
ADBE,2019-10-16,0.08005128564384711,-0.3304456850447669,-0.24,0.01,0.4,0.22,0.48,0.22,0.38,0.26,-0.17
ADBE,2019-10-17,0.10496215566277689,-0.32976209038689297,0.37,0.01,0.8,-0.29,0.79,-0.29,0.11,-0.1,-0.15
ADBE,2019-10-18,0.11916245841215489,-0.32976209038689297,-0.49,0.01,-0.35,0.87,-0.13,0.87,-0.08,0.39,0.47
ADBE,2019-10-21,0.12651780178738958,-0.32976209038689297,0.71,0.01,0.16,0.34,0.3,0.34,0.0,0.01,-0.47
ADBE,2019-10-22,0.14941211962460654,-0.32976209038689297,-0.34,0.01,0.23,0.84,0.51,0.84,0.42,0.34,-2.06
ADBE,2019-10-23,0.14342560622328748,-0.32976209038689297,0.25,0.01,-0.09,0.27,-0.1,0.27,-0.01,0.09,-0.61
ADBE,2019-10-24,0.10975148033443727,-0.32976209038689297,0.25,0.01,-0.26,-0.89,-0.5,-0.89,-0.05,-0.61,1.05
ADBE,2019-10-25,0.12657755702393603,-0.32976209038689297,0.5,0.01,0.28,0.07,0.4,0.07,0.34,0.0,-0.81
ADBE,2019-10-28,0.13469683792461584,-0.33017303367595047,0.62,0.01,0.27,-0.25,0.28,-0.25,0.01,0.01,-0.17
ADBE,2019-10-29,0.13855215936729404,-0.33017303367595047,-0.13,0.01,0.3,0.5,0.39,0.5,-0.06,0.1,-0.09
ADBE,2019-10-30,0.11177757518711906,-0.33017303367595047,0.28,0.01,-0.37,-1.15,-0.64,-1.15,-0.48,0.05,0.93
ADBE,2019-10-31,0.08930309062819464,-0.33017303367595047,-0.38,0.01,-0.26,-0.43,-0.34,-0.43,-0.27,0.12,0.5
ADBE,2019-11-04,0.09012616131756768,-0.33017303367595047,0.39,0.01,0.03,1.35,0.32,1.35,0.6,0.11,-2.59
ADBE,2019-11-05,0.04749555749776757,-0.32733775741989773,-0.03,0.01,0.23,0.46,0.38,0.46,-0.02,0.01,-0.75
ADBE,2019-11-06,0.06551850205197263,-0.3197142724261043,-0.05,0.01,-0.73,0.24,-0.8,0.24,-0.17,0.32,1.01
ADBE,2019-11-07,0.055989267786956454,-0.3197142724261043,0.38,0.01,-0.14,0.5,-0.01,0.5,0.09,-0.2,-1.16
ADBE,2019-11-12,0.04881389748658882,-0.3197142724261043,0.16,0.01,-0.11,-0.14,-0.18,-0.14,-0.17,-0.2,0.49
ADBE,2019-11-13,0.08312323085849571,-0.3197142724261043,0.01,0.01,-0.23,-0.82,-0.41,-0.82,-0.28,-0.03,1.07
ADBE,2019-11-14,0.0993786342137768,-0.3197142724261043,0.07,0.01,-0.12,-0.25,-0.15,-0.25,0.13,-0.33,0.51
ADBE,2019-11-15,0.08521010454963229,-0.3197142724261043,0.74,0.01,-0.25,-0.33,-0.29,-0.33,-0.02,0.05,-0.52
ADBE,2019-11-18,0.09160048756646955,-0.3197142724261043,0.03,0.01,-0.35,-0.51,-0.38,-0.51,-0.04,-0.22,0.92
ADBE,2019-11-19,0.08992015379397134,-0.3197142724261043,0.02,0.01,0.57,-0.94,0.34,-0.94,-0.87,-0.18,0.49
ADBE,2019-11-21,0.10090370028713891,-0.3189797906707901,-0.15,0.01,-0.34,0.1,-0.3,0.1,0.08,-0.14,-0.95
ADBE,2019-11-22,0.10136995687569317,-0.3189797906707901,0.24,0.01,0.06,0.21,0.16,0.21,0.17,0.04,-1.02
ADBE,2019-11-25,0.08490570470184422,-0.31708814553060233,0.92,0.01,1.31,-0.38,1.27,-0.38,0.1,0.04,-0.34
ADBE,2019-11-26,0.07434236798371963,-0.31708814553060233,0.19,0.01,0.05,-0.89,-0.09,-0.89,0.2,-0.16,0.93
ADBE,2019-11-29,0.0655186859408643,-0.31708814553060233,-0.42,0.01,-0.04,-0.31,-0.11,-0.31,-0.47,0.01,0.0
ADBE,2019-12-03,0.09180347326606575,-0.31708814553060233,-0.66,0.01,0.6,-0.83,0.42,-0.83,-0.5,-0.53,0.53
ADBE,2019-12-05,0.1001881529599069,-0.31708814553060233,0.13,0.01,-0.21,0.46,-0.14,0.46,0.27,0.34,0.58
ADBE,2019-12-06,0.1033209776825954,-0.3172369926390731,0.91,0.01,0.25,0.36,0.38,0.36,0.33,0.26,-0.75
ADBE,2019-12-09,0.10877715597429938,-0.3172369926390731,-0.33,0.01,0.34,0.12,0.31,0.12,-0.13,-0.26,-0.37
ADBE,2019-12-11,0.1379140580603624,-0.3172369926390731,0.28,0.01,-0.07,0.13,-0.09,0.13,0.34,0.13,0.43
ADBE,2019-12-12,0.12638911788377416,-0.29869917830972625,0.9,0.01,-0.13,1.13,0.14,1.13,0.13,0.21,-0.9
ADBE,2019-12-16,0.06664613311734158,-0.31040090183292396,0.74,0.01,0.03,-0.05,-0.04,-0.05,-0.4,0.14,-0.33
ADBE,2019-12-17,0.08328940257860062,-0.31040090183292396,0.1,0.01,0.42,0.66,0.48,0.66,0.11,-0.04,-0.1
ADBE,2019-12-18,0.07898142527756336,-0.31040090183292396,-0.05,0.01,0.2,0.09,0.29,0.09,0.28,-0.03,-0.31
ADBE,2019-12-19,0.06846135073557758,-0.31040090183292396,0.43,0.01,-0.02,-0.42,-0.15,-0.42,-0.25,-0.02,-0.23
ADBE,2019-12-20,0.07371577636178217,-0.31040090183292396,0.48,0.01,-0.3,-0.31,-0.28,-0.31,-0.01,-0.04,0.22
ADBE,2019-12-24,0.05236008518703272,-0.31055734587540185,0.01,0.01,0.39,-0.01,0.37,-0.01,-0.28,0.05,0.15
ADBE,2019-12-27,0.06309137089415229,-0.31055734587540185,-0.09,0.01,-0.53,-0.07,-0.55,-0.07,0.25,0.15,0.38
ADBE,2019-12-30,0.08649568804666208,-0.31055734587540185,-0.57,0.01,0.19,0.56,0.29,0.56,0.12,0.42,0.03
ADBE,2020-01-02,0.07047815040641137,-0.3107134884842719,0.86,0.01,-0.88,-0.34,-0.97,-0.34,0.23,-0.22,0.83
ADBE,2020-01-06,0.09541217570099847,-0.3107134884842719,0.36,0.01,-0.07,-0.55,-0.22,-0.55,-0.16,-0.31,-0.68
ADBE,2020-01-07,0.10219255319499498,-0.3108693305298911,-0.19,0.01,-0.01,-0.26,-0.04,-0.26,-0.13,-0.31,-0.01
ADBE,2020-01-08,0.08352325340672895,-0.3108693305298911,0.47,0.01,-0.07,-0.64,-0.18,-0.64,-0.21,-0.15,0.94
ADBE,2020-01-09,0.08679684750605654,-0.3108693305298911,0.65,0.01,-0.63,-0.48,-0.71,-0.48,-0.15,0.07,0.73
ADBE,2020-01-10,0.08672493873762965,-0.3108693305298911,-0.34,0.01,-0.19,-0.34,-0.27,-0.34,0.05,-0.07,0.2
ADBE,2020-01-13,0.0829210521575714,-0.3108693305298911,0.73,0.01,-0.11,-0.09,-0.1,-0.09,0.34,0.3,0.66
ADBE,2020-01-16,0.09690775594278978,-0.3108693305298911,0.88,0.01,0.51,-0.11,0.51,-0.11,0.04,-0.07,0.15
ADBE,2020-01-17,0.0958998383983638,-0.3110248728792686,0.28,0.01,-0.64,-0.12,-0.63,-0.12,0.22,0.02,0.9
ADBE,2020-01-21,0.08274283272879468,-0.23461752626620988,-0.32,0.01,-0.52,-0.62,-0.68,-0.62,-0.11,-0.31,0.85
ADBE,2020-01-23,0.01606206998984594,-0.23461752626620988,0.08,0.01,-0.05,-0.14,-0.06,-0.14,0.28,-0.06,0.32
ADBE,2020-01-27,0.012799084806934813,-0.20587330725897451,-1.56,0.01,0.37,-0.41,0.26,-0.41,-0.52,0.07,0.48
ADBE,2020-01-28,-0.04824751327737942,-0.20587330725897451,1.02,0.01,-0.13,-0.43,-0.13,-0.43,0.17,-0.08,0.88
ADBE,2020-01-31,-0.007974079266785505,-0.20612858005000184,-1.74,0.01,-0.44,-0.35,-0.52,-0.35,-0.43,-0.7,-0.28
